id_inducer_1	id_inducer_2	symbol_inducer_1	symbol_inducer_2	id_reporter	symbol_reporter	specs	AIC	Delta_AIC	theta
ENSG00000266952.1	ENSG00000200537.1	LINC01538	RNY4P6	ENSG00000136883.12	KIF12	OR	-1251.0696440194827	-129.73547890701252	{'K_1': 0.40653930106647285, 'K_2': 0.10093008829166203, 'n_1': 1.3076803937230452, 'n_2': 0.5703827355235228, 'alpha_1': 0.4812051437861968, 'alpha_2': 0.17358301173838483, 'alpha_3': 0.2892213444079261}
ENSG00000266952.1	ENSG00000236920.2	LINC01538	AL590727.1	ENSG00000136883.12	KIF12	OR	-1253.6855286244943	-95.25326874137068	{'K_1': 0.1110414852012605, 'K_2': 0.09941545893082264, 'n_1': 1.1145003987563242, 'n_2': 0.3987942709312592, 'alpha_1': 0.18252462078920842, 'alpha_2': 0.14107808995043974, 'alpha_3': 0.15311122308627953}
ENSG00000266952.1	ENSG00000254806.5	LINC01538	SYS1-DBNDD2	ENSG00000136883.12	KIF12	OR	-1226.3792090377688	-106.94136008300734	{'K_1': 0.0006351124792307168, 'K_2': 0.0021628382168008362, 'n_1': 1.2066164441145002, 'n_2': 0.728874531304736, 'alpha_1': 0.1354834416768677, 'alpha_2': -0.08079407614772882, 'alpha_3': 0.1354834416768677}
ENSG00000266952.1	ENSG00000267283.1	LINC01538	AC005306.1	ENSG00000136883.12	KIF12	Dual_Activation	-1236.842685524396	-122.26937510032508	{'K_1': 0.08454500034386693, 'K_2': 0.0711357442874265, 'n_1': 1.2241904318696541, 'n_2': 0.31898717387004194, 'alpha_1': 0.1762801697097304, 'alpha_2': 0.08834882459399633, 'alpha_3': 0.17234414449409252, 'alpha_4': 7.903705392319673e-07}
ENSG00000266952.1	ENSG00000170967.4	LINC01538	DDI1	ENSG00000136883.12	KIF12	Dual_Activation	-1190.7127487567927	-72.06278059889587	{'K_1': 0.26032450585695993, 'K_2': 0.004872157998586744, 'n_1': 1.076599717822596, 'n_2': 0.9379638898641225, 'alpha_1': 0.2743362618836998, 'alpha_2': 0.17158315065930207, 'alpha_3': 0.05625432552477789, 'alpha_4': 0.0005394022462033603}
ENSG00000266952.1	ENSG00000125531.6	LINC01538	FNDC11	ENSG00000136883.12	KIF12	OR	-1326.2686908446065	-125.0655437249502	{'K_1': 0.4022087595391066, 'K_2': 0.057913246177933524, 'n_1': 1.0847339875730475, 'n_2': 0.9705588645313842, 'alpha_1': 0.3877318484349343, 'alpha_2': 0.32957007054378173, 'alpha_3': 0.11201134301642586}
ENSG00000266952.1	ENSG00000188886.3	LINC01538	ASTL	ENSG00000136883.12	KIF12	Dual_Activation	-1216.9528628411022	-96.50829865648302	{'K_1': 0.12673411313954352, 'K_2': 0.02921592599527408, 'n_1': 1.6015785804215665, 'n_2': 0.4196328785259798, 'alpha_1': 0.33312052880295223, 'alpha_2': 0.05721931568690765, 'alpha_3': 0.1088430818147772, 'alpha_4': 8.577502269378769e-19}
ENSG00000266952.1	ENSG00000242888.1	LINC01538	AL133368.1	ENSG00000136883.12	KIF12	OR	-1183.4053151710837	-59.38543110286264	{'K_1': 0.047538454397246035, 'K_2': 0.06607711918768433, 'n_1': 1.0507848896607965, 'n_2': 0.45958116267993754, 'alpha_1': 0.12602700260038927, 'alpha_2': 0.12602700260038927, 'alpha_3': 0.09781118894180255}
ENSG00000266952.1	ENSG00000252351.1	LINC01538	RNU6ATAC12P	ENSG00000136883.12	KIF12	Dual_Activation	-1241.1404460108188	-117.31295840015673	{'K_1': 0.27882940576453336, 'K_2': 0.033553843800190206, 'n_1': 1.259480671258828, 'n_2': 0.5354557860332771, 'alpha_1': 0.2193771259690087, 'alpha_2': 0.21937712596900869, 'alpha_3': 0.1435532891515635, 'alpha_4': 0.001721191248194162}
ENSG00000266952.1	ENSG00000255872.3	LINC01538	AL138752.2	ENSG00000136883.12	KIF12	Dual_Activation	-1273.8226773685144	-130.53207105105525	{'K_1': 0.07344955540866577, 'K_2': 0.02792337380874859, 'n_1': 1.1527511371683348, 'n_2': 0.6643134607589526, 'alpha_1': 0.1375132090188458, 'alpha_2': 0.1375132090188458, 'alpha_3': 0.12402022732239112, 'alpha_4': 0.0009896518415314654}
ENSG00000266952.1	ENSG00000270750.1	LINC01538	ENSG00000270750	ENSG00000136883.12	KIF12	Dual_Activation	-1253.494592196141	-73.35838878433606	{'K_1': 0.14127805855556966, 'K_2': 0.022299998620316154, 'n_1': 1.1052045879343688, 'n_2': 1.0175079263546503, 'alpha_1': 0.22661758370556379, 'alpha_2': 0.19261884364626033, 'alpha_3': 0.059467789777786495, 'alpha_4': -1.3828069581367196e-19}
ENSG00000266952.1	ENSG00000158055.15	LINC01538	GRHL3	ENSG00000136883.12	KIF12	OR	-1245.0656678774606	-77.5959290409146	{'K_1': 0.10749922717312779, 'K_2': 0.007728931197401529, 'n_1': 1.4394004270736596, 'n_2': 0.9501502493851297, 'alpha_1': 0.18680292788950545, 'alpha_2': 0.14794715450401894, 'alpha_3': 0.06275608924765505}
ENSG00000266952.1	ENSG00000230736.2	LINC01538	AL021937.1	ENSG00000136883.12	KIF12	OR	-1184.8918495381176	-70.93906804446874	{'K_1': 0.029265738914647395, 'K_2': 0.00798349684005752, 'n_1': 1.259595873716966, 'n_2': 0.6392741768483229, 'alpha_1': 0.1502544609417019, 'alpha_2': -0.002790594003783703, 'alpha_3': 0.07157990336679987}
ENSG00000266952.1	ENSG00000226453.1	LINC01538	LINC02542	ENSG00000136883.12	KIF12	OR	-1378.1345666949226	-65.7357293781206	{'K_1': 0.27891675117963155, 'K_2': 0.06548720170226556, 'n_1': 1.0371530138360185, 'n_2': 1.1738542345514966, 'alpha_1': 0.34858365354534815, 'alpha_2': -0.012968962017938845, 'alpha_3': 0.08879597132844838}
ENSG00000266952.1	ENSG00000163357.10	LINC01538	DCST1	ENSG00000136883.12	KIF12	OR	-1238.9566560816581	-113.28640926930166	{'K_1': 0.09051847372442272, 'K_2': 0.022563250374703442, 'n_1': 1.1780608857374584, 'n_2': 0.5507045856173645, 'alpha_1': 0.24210228573034812, 'alpha_2': -0.1064894708135868, 'alpha_3': 0.12171571639319285}
ENSG00000266952.1	ENSG00000207653.1	LINC01538	MIR558	ENSG00000136883.12	KIF12	Dual_Activation	-1225.8235606426545	-28.89910549005981	{'K_1': 0.05428714804429177, 'K_2': 0.04706782043443174, 'n_1': 2.80190790777066, 'n_2': 1.567446874553234, 'alpha_1': 0.12472159865893392, 'alpha_2': 0.12472159865893394, 'alpha_3': 0.12472159865893397, 'alpha_4': 0.0018197484283989502}
ENSG00000266952.1	ENSG00000253983.2	LINC01538	AC087627.1	ENSG00000136883.12	KIF12	Dual_Activation	-1245.7742067956194	-0.49940023303724956	{'K_1': 0.14098668175907586, 'K_2': 0.030922613759984535, 'n_1': 1.1284083200787152, 'n_2': 1.149085661792922, 'alpha_1': 0.2832878492773908, 'alpha_2': 0.15843257578102157, 'alpha_3': 0.04189182260700824, 'alpha_4': -6.909617898780513e-20}
ENSG00000266952.1	ENSG00000274403.1	LINC01538	AC090510.2	ENSG00000136883.12	KIF12	Dual_Activation	-1182.3724853788015	-71.36774115784283	{'K_1': 0.05801596648930135, 'K_2': 0.028134540140848253, 'n_1': 1.5938051425638975, 'n_2': 0.4780482963248807, 'alpha_1': 0.13394291892952329, 'alpha_2': 0.13394291892952329, 'alpha_3': 0.09485739250558319, 'alpha_4': -8.960809255936882e-19}
ENSG00000266952.1	ENSG00000111181.12	LINC01538	SLC6A12	ENSG00000136883.12	KIF12	OR	-1283.849881466646	-11.604752709265767	{'K_1': 0.04464530704232416, 'K_2': 0.5457682534283141, 'n_1': 2.950821914730916, 'n_2': 1.324357668451277, 'alpha_1': 0.2548011305827756, 'alpha_2': 0.10991945884670268, 'alpha_3': 0.2548011305827756}
ENSG00000266952.1	ENSG00000137634.9	LINC01538	NXPE4	ENSG00000136883.12	KIF12	Dual_Activation	-1234.9331303026588	-114.9180372664664	{'K_1': 0.13013413289106915, 'K_2': 0.00021570237720737657, 'n_1': 0.8325199590708472, 'n_2': 1.093257344357573, 'alpha_1': 0.19951962367211531, 'alpha_2': 0.14385532142803803, 'alpha_3': 0.03566867564433216, 'alpha_4': 0.0034396036885107764}
ENSG00000266952.1	ENSG00000159176.13	LINC01538	CSRP1	ENSG00000136883.12	KIF12	Dual_Activation	-1210.0693907970567	-3.2839248162681542	{'K_1': 0.3927131369538804, 'K_2': 2.8056049857502128, 'n_1': 1.0354851463093153, 'n_2': 0.9497754824316871, 'alpha_1': 0.48560319524786244, 'alpha_2': 0.48560319524786244, 'alpha_3': 0.39752791026220063, 'alpha_4': 0.002798373978333838}
ENSG00000266952.1	ENSG00000187566.4	LINC01538	NHLRC1	ENSG00000136883.12	KIF12	Dual_Activation	-1151.9415120788058	-37.652250332918356	{'K_1': 0.7775140797365788, 'K_2': 0.11486680177901708, 'n_1': 1.0018983337043479, 'n_2': 0.6355354091535985, 'alpha_1': 0.6509997160110935, 'alpha_2': 0.6509997160110935, 'alpha_3': 0.09060095562229073, 'alpha_4': -1.7827624709168274e-19}
ENSG00000266952.1	ENSG00000253733.3	LINC01538	LZTS1-AS1	ENSG00000136883.12	KIF12	OR	-1208.470548582826	-84.81284213888762	{'K_1': 0.28647687949815565, 'K_2': 0.02166456642070682, 'n_1': 1.073892626825955, 'n_2': 0.6311141785898939, 'alpha_1': 0.30081657895743424, 'alpha_2': 0.30081657895743424, 'alpha_3': 0.08015070875924277}
ENSG00000266952.1	ENSG00000207198.1	LINC01538	RNU6-1195P	ENSG00000136883.12	KIF12	Dual_Activation	-1217.7622934999654	-66.69981469868458	{'K_1': 0.1617479537809784, 'K_2': 0.06339444333285542, 'n_1': 1.403965266981235, 'n_2': 0.8487714895999768, 'alpha_1': 0.2375428374041663, 'alpha_2': 0.2375428374041663, 'alpha_3': 0.11275090476454715, 'alpha_4': 0.0009221504624154633}
ENSG00000266952.1	ENSG00000265871.1	LINC01538	MIR3174	ENSG00000136883.12	KIF12	Dual_Activation	-1250.6540653615255	-116.24870322499896	{'K_1': 0.25273916265543, 'K_2': 0.04103712243595633, 'n_1': 1.2403460480457933, 'n_2': 0.4681307526679052, 'alpha_1': 0.28062149132186925, 'alpha_2': 0.27567315865458114, 'alpha_3': 0.12666247558660235, 'alpha_4': 5.421010862427522e-20}
ENSG00000266952.1	ENSG00000143369.14	LINC01538	ECM1	ENSG00000136883.12	KIF12	Dual_Activation	-1277.8901611632368	-124.24838391060189	{'K_1': 2.2998138846805163, 'K_2': 0.0004776479376344169, 'n_1': 0.8660650550968585, 'n_2': 0.6535517295689186, 'alpha_1': 1.2236892701705928, 'alpha_2': 0.5230499211341305, 'alpha_3': 0.045695628041918436, 'alpha_4': 5.097369924609022e-19}
ENSG00000266952.1	ENSG00000251720.1	LINC01538	RNU7-123P	ENSG00000136883.12	KIF12	Dual_Activation	-1197.396943079592	-73.39723883878196	{'K_1': 0.27457185714527155, 'K_2': 0.0003015266702078213, 'n_1': 1.1740784689675188, 'n_2': 0.4935250921588934, 'alpha_1': 0.3631576233203353, 'alpha_2': 0.3631576233203353, 'alpha_3': 0.05184182464325351, 'alpha_4': -4.344610849386808e-19}
ENSG00000266952.1	ENSG00000253073.1	LINC01538	RN7SKP295	ENSG00000136883.12	KIF12	Dual_Activation	-1118.6781642101455	-10.94608282195486	{'K_1': 0.022827439082762184, 'K_2': 0.007875330919959409, 'n_1': 1.3481215919016072, 'n_2': 0.9113951877422987, 'alpha_1': 0.11690900704470171, 'alpha_2': 0.1169090070447017, 'alpha_3': 0.006478792706479012, 'alpha_4': 0.0064787927064790096}
ENSG00000266952.1	ENSG00000275017.1	LINC01538	AL353748.2	ENSG00000136883.12	KIF12	Dual_Activation	-1236.9937625721436	-112.12131866630216	{'K_1': 0.2347466703308057, 'K_2': 0.00022965327819445108, 'n_1': 1.3497163178345388, 'n_2': 0.8515789544452224, 'alpha_1': 0.31783645677563993, 'alpha_2': 0.31783645677563993, 'alpha_3': 0.05590047047041248, 'alpha_4': -9.680179568295047e-22}
ENSG00000266952.1	ENSG00000147889.16	LINC01538	CDKN2A	ENSG00000136883.12	KIF12	OR	-1118.1027713730377	-7.588514168503934	{'K_1': 0.04173981435150045, 'K_2': 0.011754534871782006, 'n_1': 1.1503280458813534, 'n_2': 0.9837013762116439, 'alpha_1': 0.1340261417939419, 'alpha_2': 0.1340261417939419, 'alpha_3': 0.043123492715858}
ENSG00000266952.1	ENSG00000235513.1	LINC01538	L3MBTL2-AS1	ENSG00000136883.12	KIF12	OR	-1294.8595503683991	-107.6658264241521	{'K_1': 0.13419019848608651, 'K_2': 0.031806629819885426, 'n_1': 1.5377038308364426, 'n_2': 2.5268449505493296, 'alpha_1': 0.2260882491689275, 'alpha_2': 0.04498544350572582, 'alpha_3': 0.06427712067296597}
ENSG00000266952.1	ENSG00000240733.3	LINC01538	RN7SL502P	ENSG00000136883.12	KIF12	OR	-1266.0271600571411	-37.03343552597289	{'K_1': 0.17330702178484678, 'K_2': 0.014315270034261663, 'n_1': 1.5464353557092172, 'n_2': 1.4642847513574706, 'alpha_1': 0.24444642801664515, 'alpha_2': -0.06049905805649683, 'alpha_3': 0.07970056534385658}
ENSG00000266952.1	ENSG00000220920.1	LINC01538	AL023807.1	ENSG00000136883.12	KIF12	OR	-1349.9923631491897	-35.041857168297156	{'K_1': 0.277597875257704, 'K_2': 0.037233665425078596, 'n_1': 0.9928175066026886, 'n_2': 1.1677703770273729, 'alpha_1': 0.31588058023806753, 'alpha_2': 0.2077686340770124, 'alpha_3': 0.07283051047718424}
ENSG00000266952.1	ENSG00000235221.1	LINC01538	LINC00383	ENSG00000136883.12	KIF12	Dual_Activation	-1156.7182039960967	-41.641773026382225	{'K_1': 0.1722728603117382, 'K_2': 0.015425134514412592, 'n_1': 1.3775047057201248, 'n_2': 0.9198993765068961, 'alpha_1': 0.1687617687245439, 'alpha_2': 0.005248718559008779, 'alpha_3': 0.1422053731786586, 'alpha_4': 0.005248718559008792}
ENSG00000266952.1	ENSG00000237530.1	LINC01538	AL136140.1	ENSG00000136883.12	KIF12	Dual_Activation	-1228.5733191697138	-88.25438360778185	{'K_1': 0.08031208966731616, 'K_2': 0.005278685014001872, 'n_1': 1.4895699639036502, 'n_2': 0.6597049150964445, 'alpha_1': 0.16337406225317191, 'alpha_2': 0.16319139288333048, 'alpha_3': 0.0557068655590892, 'alpha_4': 0.00023404812105473345}
ENSG00000266952.1	ENSG00000258521.1	LINC01538	AL157871.2	ENSG00000136883.12	KIF12	OR	-1164.3030099173536	-39.2308270216522	{'K_1': 0.09836021341190147, 'K_2': 0.019757213775309864, 'n_1': 0.9580833457273068, 'n_2': 0.5015140645554366, 'alpha_1': 0.300574152950525, 'alpha_2': 0.06387640387947786, 'alpha_3': 0.0538763666848413}
ENSG00000266952.1	ENSG00000100095.18	LINC01538	SEZ6L	ENSG00000136883.12	KIF12	Dual_Activation	-1124.7496126155024	-28.86649407979462	{'K_1': 2.5610772164622917, 'K_2': 0.9693133696530414, 'n_1': 0.6173719639120483, 'n_2': 1.2781445828057698, 'alpha_1': 0.9013896862579521, 'alpha_2': 0.9013896862579521, 'alpha_3': 0.006272809627644264, 'alpha_4': 0.0062728096276442194}
ENSG00000266952.1	ENSG00000242079.1	LINC01538	RN7SL318P	ENSG00000136883.12	KIF12	Dual_Activation	-1272.0515993767847	-93.12123128556186	{'K_1': 0.18042732716407894, 'K_2': 0.09094750847046304, 'n_1': 1.6836822309312487, 'n_2': 0.9124457267864986, 'alpha_1': 0.38560075530586274, 'alpha_2': 0.2023164440778635, 'alpha_3': 0.1560564766906469, 'alpha_4': 0.0012458547660022324}
ENSG00000266952.1	ENSG00000117020.16	LINC01538	AKT3	ENSG00000136883.12	KIF12	AND	-1125.8492448084344	-15.13703788773114	{'K_1': 0.060266979723875194, 'K_2': 0.0014143191862745284, 'n_1': 0.6266023744056317, 'n_2': 0.9825827680705762, 'alpha_1': 0.19566629996480006}
ENSG00000266952.1	ENSG00000127366.5	LINC01538	TAS2R5	ENSG00000136883.12	KIF12	Dual_Activation	-1172.3102655046614	-28.356496517476216	{'K_1': 0.18576292303864503, 'K_2': 0.0022038658302713206, 'n_1': 1.0777549092753627, 'n_2': 1.0511367519450314, 'alpha_1': 0.22229929640035725, 'alpha_2': 0.2191482215400756, 'alpha_3': 0.04951103910053803, 'alpha_4': 0.004423124583682068}
ENSG00000266952.1	ENSG00000238367.1	LINC01538	MIR2113	ENSG00000136883.12	KIF12	Dual_Activation	-1136.1267376582011	-12.811156740633123	{'K_1': 0.027457879191061553, 'K_2': 0.03307580519997604, 'n_1': 1.3161567346885883, 'n_2': 0.8862193935428929, 'alpha_1': 0.12452924853014073, 'alpha_2': 0.12452924853014073, 'alpha_3': 0.006736722524666035, 'alpha_4': 0.006736722524666035}
ENSG00000266952.1	ENSG00000239197.1	LINC01538	AC090985.1	ENSG00000136883.12	KIF12	OR	-1117.8276749981278	-11.021901292254825	{'K_1': 27.956531284666596, 'K_2': 34.799971259645226, 'n_1': 0.41739947995664217, 'n_2': 0.7836836127941887, 'alpha_1': 1.5173202125495773, 'alpha_2': 1.2126589927671323, 'alpha_3': 0.7503001787192136}
ENSG00000266952.1	ENSG00000242252.1	LINC01538	BGLAP	ENSG00000136883.12	KIF12	Dual_Activation	-1181.336423181161	-63.22496747320565	{'K_1': 0.17617657928788935, 'K_2': 0.004209845440242216, 'n_1': 0.806898156214149, 'n_2': 1.3186706518891573, 'alpha_1': 0.25075112829909324, 'alpha_2': 2.707265524318279e-17, 'alpha_3': 0.029405153904901074, 'alpha_4': -4.141298555336088e-19}
ENSG00000266952.1	ENSG00000276547.1	LINC01538	PCDHGB5	ENSG00000136883.12	KIF12	Dual_Activation	-1190.8252626267508	-27.769042659511797	{'K_1': 0.223581489296863, 'K_2': 0.012112379053174544, 'n_1': 1.0130423574207321, 'n_2': 1.0128866419174365, 'alpha_1': 0.26038338638780756, 'alpha_2': 0.20421577435012198, 'alpha_3': 0.059919396856492606, 'alpha_4': 0.00662762872875374}
ENSG00000266952.1	ENSG00000233044.1	LINC01538	AL049820.1	ENSG00000136883.12	KIF12	Dual_Activation	-1251.736276818339	-46.856831654946745	{'K_1': 0.206138289540604, 'K_2': 0.015423864345592377, 'n_1': 1.998433282615671, 'n_2': 2.076774778593169, 'alpha_1': 0.4311029861979901, 'alpha_2': 0.12522127223653612, 'alpha_3': 0.06631730536084751, 'alpha_4': 0.0012975680277161675}
ENSG00000266952.1	ENSG00000170925.3	LINC01538	TEX13B	ENSG00000136883.12	KIF12	OR	-1211.4484009878518	-74.28085341624251	{'K_1': 0.08829701922737186, 'K_2': 0.05572265733922676, 'n_1': 1.256066229578335, 'n_2': 0.8212152860193948, 'alpha_1': 0.1601952711596724, 'alpha_2': 0.1601952711596724, 'alpha_3': 0.09159984359033396}
ENSG00000266952.1	ENSG00000224655.5	LINC01538	LINC01823	ENSG00000136883.12	KIF12	Dual_Activation	-1303.4722450918678	-23.28170663391802	{'K_1': 0.1433739565258166, 'K_2': 0.023585978387486644, 'n_1': 2.1152926562421115, 'n_2': 1.561349552949443, 'alpha_1': 0.3353312617999986, 'alpha_2': 0.0007626597117507643, 'alpha_3': 0.07099898942651703, 'alpha_4': 0.0007626597117507697}
ENSG00000259364.1	ENSG00000235910.1	AC013356.3	APOA1-AS	ENSG00000136883.12	KIF12	OR	-1153.9140288247029	-73.07679946169515	{'K_1': 0.033398614185084226, 'K_2': 0.03424140422597929, 'n_1': 1.136767180199002, 'n_2': 0.4120643454465838, 'alpha_1': 0.1675344515943738, 'alpha_2': 0.16753445159437386, 'alpha_3': 0.07364750882040465}
ENSG00000259364.1	ENSG00000141431.9	AC013356.3	ASXL3	ENSG00000136883.12	KIF12	OR	-1129.65968436437	-130.09726148533298	{'K_1': 0.023564426202080997, 'K_2': 0.012621887718905865, 'n_1': 0.9739587500429614, 'n_2': 1.144792089317169, 'alpha_1': 0.16397743123659136, 'alpha_2': 0.1639774312365915, 'alpha_3': 0.02191712078036188}
ENSG00000259364.1	ENSG00000144214.9	AC013356.3	LYG1	ENSG00000136883.12	KIF12	Dual_Activation	-1171.8000103012319	-30.775956472072494	{'K_1': 0.015831966081066868, 'K_2': 0.009742497462373795, 'n_1': 1.0336473168583054, 'n_2': 1.3244590849119213, 'alpha_1': 0.13484933925821738, 'alpha_2': 0.13484933925821738, 'alpha_3': 0.04109630707312966, 'alpha_4': 0.0007952092417251718}
ENSG00000259364.1	ENSG00000252081.1	AC013356.3	RNU6-277P	ENSG00000136883.12	KIF12	OR	-1152.7173314036545	-55.029809508085236	{'K_1': 0.017038699777411296, 'K_2': 0.010314262412729362, 'n_1': 1.337205841443348, 'n_2': 0.4918452641401812, 'alpha_1': 0.12265289776707416, 'alpha_2': 0.12265289776707426, 'alpha_3': 0.061339845641691426}
ENSG00000259364.1	ENSG00000255334.1	AC013356.3	AP000907.2	ENSG00000136883.12	KIF12	OR	-1171.8468203139237	-46.54295006988832	{'K_1': 0.0537836054957539, 'K_2': 0.029648071737650685, 'n_1': 0.7381412118806173, 'n_2': 0.3143866877809542, 'alpha_1': 0.17305065622840032, 'alpha_2': 0.17305065622840035, 'alpha_3': 0.08159987997726527}
ENSG00000259364.1	ENSG00000280887.1	AC013356.3	ENSG00000280887	ENSG00000136883.12	KIF12	OR	-1175.8871928262079	-52.13447432034491	{'K_1': 0.041135552619177534, 'K_2': 0.023182182916870527, 'n_1': 1.1369023219353387, 'n_2': 0.46166204226021695, 'alpha_1': 0.16070841368481348, 'alpha_2': 0.16070841368481342, 'alpha_3': 0.09467518019756202}
ENSG00000259364.1	ENSG00000231804.1	AC013356.3	AL353748.1	ENSG00000136883.12	KIF12	Dual_Activation	-1153.7709719566928	-37.17209405626636	{'K_1': 0.12987783967863015, 'K_2': 0.0003378197321977054, 'n_1': 1.0522304091322254, 'n_2': 1.3599710866801458, 'alpha_1': 0.37637933292355347, 'alpha_2': 0.058371468231686034, 'alpha_3': 0.03680908469203672, 'alpha_4': 0.0005136839476969774}
ENSG00000259364.1	ENSG00000250686.2	AC013356.3	KHDRBS2-OT1	ENSG00000136883.12	KIF12	Dual_Activation	-1167.7100920283372	-38.79221211131403	{'K_1': 0.04221986909556421, 'K_2': 0.0021985675671498373, 'n_1': 1.0567246004576443, 'n_2': 1.4114037231093715, 'alpha_1': 0.17815321088233546, 'alpha_2': 0.0011069940711187917, 'alpha_3': 0.03447804217756992, 'alpha_4': 0.0011069940711188084}
ENSG00000259364.1	ENSG00000223884.5	AC013356.3	AC068481.1	ENSG00000136883.12	KIF12	Dual_Activation	-1266.28171529921	-73.19545291678787	{'K_1': 0.004972165515637662, 'K_2': 0.1292398657680078, 'n_1': 1.017693009207333, 'n_2': 1.266123062645638, 'alpha_1': 0.18428528216970927, 'alpha_2': 0.01559289482681843, 'alpha_3': 0.1640672438189188, 'alpha_4': 0.0001545573460120906}
ENSG00000259364.1	ENSG00000237971.1	AC013356.3	AL445523.1	ENSG00000136883.12	KIF12	Dual_Activation	-1189.5639161691927	-38.10229916671665	{'K_1': 0.04122240315732942, 'K_2': 0.005536259037108838, 'n_1': 1.1470597070668906, 'n_2': 1.363374291718219, 'alpha_1': 0.17062033699684542, 'alpha_2': 0.1706203369968454, 'alpha_3': 0.04325924736646061, 'alpha_4': 9.344476198778497e-19}
ENSG00000259364.1	ENSG00000200537.1	AC013356.3	RNY4P6	ENSG00000136883.12	KIF12	Dual_Activation	-1291.9842868466224	-159.14959857388067	{'K_1': 0.04076755287739174, 'K_2': 0.05811806794026423, 'n_1': 1.1342953309851815, 'n_2': 0.9687573280745676, 'alpha_1': 0.2625613778952284, 'alpha_2': 0.10799694827736248, 'alpha_3': 0.2625613778952284, 'alpha_4': 0.0015813044195095779}
ENSG00000259364.1	ENSG00000236920.2	AC013356.3	AL590727.1	ENSG00000136883.12	KIF12	OR	-1271.3329215973517	-109.04616170824738	{'K_1': 0.07129793875955873, 'K_2': 0.014323230327066325, 'n_1': 1.007547102660636, 'n_2': 1.1082466895904564, 'alpha_1': 0.20201716500479397, 'alpha_2': 0.202017165004794, 'alpha_3': 0.08011826671727158}
ENSG00000259364.1	ENSG00000254806.5	AC013356.3	SYS1-DBNDD2	ENSG00000136883.12	KIF12	OR	-1244.9745203732705	-117.38832294677582	{'K_1': 0.09920758922688246, 'K_2': 0.08798338290136204, 'n_1': 0.9571418109943785, 'n_2': 0.44789475098539955, 'alpha_1': 0.20541127354280092, 'alpha_2': 0.17350289142108144, 'alpha_3': 0.20541127354280092}
